episode_index,steps,mean_reward_drift,mean_reward_progress,mean_reward_intrusion,sum_reward_drift,sum_reward_progress,sum_reward_intrusion,finished_at,pid,agent
2,10,-0.0657528398065822,0.0179855686126078,0.0,-0.6575283980658228,0.1798556861260786,0.0,1760605302.738381,pid_32452,KL003
2,8,-0.1401935801450242,0.0062819852652389,0.0,-1.1215486411601945,0.0502558821219114,0.0,1760605302.7393858,pid_22724,KL006
2,34,-0.2393242039005609,-0.0146011724915041,0.0,-8.137022932619072,-0.4964398647111422,0.0,1760605302.7652862,pid_32504,KL003
2,10,-0.1317114742474218,0.0059096747945159,0.0,-1.3171147424742182,0.059096747945159,0.0,1760605302.766676,pid_22724,KL001
2,10,-0.1134796761053145,0.0113527034205672,0.0,-1.1347967610531455,0.1135270342056722,0.0,1760605302.766676,pid_22724,KL002
2,12,-0.2261724634932325,-0.0112947292489612,0.0,-2.714069561918791,-0.1355367509875351,0.0,1760605302.7889538,pid_3208,KL002
2,15,-0.1896064972128909,-0.0040822084400225,0.0,-2.844097458193364,-0.0612331266003378,0.0,1760605302.7899506,pid_9164,KL006
2,15,-0.1802214196424284,-0.0034689512143292,0.0,-2.703321294636427,-0.0520342682149382,0.0,1760605302.8114276,pid_32452,KL001
2,7,-0.1793692946616732,0.0003194694041699,0.0,-1.2555850626317129,0.0022362858291899,0.0,1760605302.859893,pid_34512,KL006
2,15,-0.0869078621726195,0.013468488339192,-0.1333333333333333,-1.3036179325892938,0.202027325087881,-2.0,1760605302.8765335,pid_16860,KL002
2,18,-0.0988546032922427,0.0119708779265066,0.0,-1.7793828592603695,0.2154758026771204,0.0,1760605302.8775363,pid_3208,KL005
2,17,-0.1649057489874235,-0.0005311775462014,0.0,-2.803397732786201,-0.0090300182854247,0.0,1760605302.8869755,pid_22724,KL003
2,21,-0.1373718089824029,0.0051414029351527,0.0,-2.8848079886304627,0.1079694616382076,0.0,1760605302.8914332,pid_32452,KL002
2,20,-0.1445913349336738,0.0041459239325367,-0.1,-2.891826698673476,0.0829184786507345,-2.0,1760605302.892333,pid_9164,KL004
2,16,-0.1770075196243853,-0.0020963047910703,-0.125,-2.832120313990166,-0.0335408766571259,-2.0,1760605302.892333,pid_16860,KL005
2,20,-0.1550864133452023,0.0020953647235346,-0.1,-3.101728266904046,0.0419072944706929,-2.0,1760605302.892333,pid_9164,KL005
2,6,-0.1419686802317017,0.0062040444943622,0.0,-0.8518120813902107,0.0372242669661737,0.0,1760605302.896112,pid_7456,KL005
2,15,-0.0975617943751258,0.013866245754736,0.0,-1.4634269156268878,0.2079936863210413,0.0,1760605302.909892,pid_30468,KL001
2,12,-0.1987541890062147,-0.0039412217856385,0.0,-2.3850502680745773,-0.0472946614276621,0.0,1760605302.9350188,pid_34512,KL002
1,87,-0.1610137068974601,0.0005875813369777,0.0,-14.008192500079032,0.0511195763170641,0.0,1760605302.9492278,pid_31192,KL004
2,18,-0.074029250657132,0.0166517672566948,0.0,-1.3325265118283762,0.2997318106205079,0.0,1760605302.955375,pid_30468,KL002
2,9,-0.211111559401378,-0.0089778813169593,-0.1111111111111111,-1.9000040346124027,-0.0808009318526339,-1.0,1760605302.955375,pid_7456,KL002
1,94,-0.1554320434552789,0.0006171496447163,0.0,-14.61061208479622,0.0580120666033362,0.0,1760605302.9764526,pid_29240,KL004
2,53,-0.1745701705783232,-0.0022830450374036,0.0,-9.252219040651134,-0.1210013869823908,0.0,1760605302.9764526,pid_7696,KL005
2,25,-0.2282535020273259,-0.0116327084099749,0.0,-5.706337550683148,-0.290817710249373,0.0,1760605302.9844773,pid_3208,KL003
2,26,-0.1825769639400446,-0.0031279189941349,0.0,-4.747001062441161,-0.0813258938475086,0.0,1760605302.992927,pid_9164,KL001
2,17,-0.1006762938624873,0.0132688256453199,0.0,-1.7114969956622854,0.2255700359704387,0.0,1760605303.007688,pid_34512,KL003
2,28,-0.2281735943613849,-0.0111161530747916,-0.0714285714285714,-6.388860642118778,-0.3112522860941665,-2.0,1760605303.0229366,pid_3208,KL004
1,88,-0.157461092587168,0.0018444913771524,-0.0227272727272727,-13.856576147670784,0.1623152411894175,-2.0,1760605303.041247,pid_27768,KL001
3,3,-0.1242204940670369,0.0123206553500909,0.0,-0.3726614822011109,0.0369619660502727,0.0,1760605303.0684483,pid_7696,KL005
3,5,-0.1151969464480118,0.0131341046725271,0.0,-0.5759847322400594,0.0656705233626356,0.0,1760605303.0982964,pid_7696,KL002
2,35,-0.2196430109596334,-0.0086661341998251,0.0,-7.687505383587169,-0.3033146969938809,0.0,1760605303.1544635,pid_9164,KL002
2,51,-0.1992064671171918,-0.006960208307279,0.0,-10.159529822976785,-0.3549706236712293,0.0,1760605303.154969,pid_6740,KL006
2,39,-0.2002492904978095,-0.0070452721137791,0.0,-7.809722329414571,-0.2747656124373863,0.0,1760605303.1598835,pid_32452,KL004
2,26,-0.209825890698808,-0.0084861363919141,0.0,-5.455473158169008,-0.220639546189769,0.0,1760605303.1766105,pid_34512,KL001
2,34,-0.1732372385002786,-0.002794414799975,-0.0294117647058823,-5.890066109009474,-0.0950101031991509,-1.0,1760605303.1837409,pid_16860,KL006
2,9,-0.1275143210960251,0.0081821332748192,0.0,-1.1476288898642266,0.0736391994733736,0.0,1760605303.203059,pid_29240,KL005
2,33,-0.1953383282211859,-0.0052468388602748,0.0,-6.446164831299135,-0.1731456823890684,0.0,1760605303.2065494,pid_11628,KL003
2,33,-0.1444946488862381,0.0041299484476966,0.0,-4.768323413245858,0.1362882987739894,0.0,1760605303.2065494,pid_11628,KL005
1,104,-0.1497585359072929,0.0003515097245614,-0.0096153846153846,-15.574887734358466,0.0365570113543919,-1.0,1760605303.2116957,pid_34292,KL002
3,13,-0.2469136741573639,-0.0119182057380079,0.0,-3.209877764045732,-0.1549366745941028,0.0,1760605303.21724,pid_7696,KL003
2,22,-0.1750290486504253,-0.0015704683085611,0.0,-3.850639070309357,-0.0345503027883442,0.0,1760605303.222152,pid_7456,KL006
2,6,-0.2284566181240958,-0.0076490724076048,0.0,-1.3707397087445747,-0.0458944344456289,0.0,1760605303.2350118,pid_27768,KL006
2,11,-0.1970283474461632,-0.0068529248754181,0.0,-2.167311821907796,-0.0753821736295998,0.0,1760605303.2350118,pid_29240,KL006
2,24,-0.1028706623878388,0.010915515234913,-0.0833333333333333,-2.468895897308133,0.2619723656379123,-2.0,1760605303.2603056,pid_7456,KL001
2,14,-0.2046341320267881,-0.0065871173259791,0.0,-2.864877848375034,-0.092219642563708,0.0,1760605303.2799373,pid_29240,KL003
2,53,-0.1683525890502917,-0.0013088299194371,-0.0377358490566037,-8.922687219665464,-0.0693679857301703,-2.0,1760605303.3107216,pid_23176,KL002
2,62,-0.1781154435750599,-0.0035618999451971,-0.032258064516129,-11.043157501653718,-0.2208377966022258,-2.0,1760605303.3127227,pid_6740,KL002
2,55,-0.1683516124055693,-0.0020849591971834,0.0,-9.259338682306312,-0.1146727558450885,0.0,1760605303.3427548,pid_23176,KL001
2,14,-0.2046869104099436,-0.0072518609132638,0.0,-2.8656167457392114,-0.1015260527856933,0.0,1760605303.3695242,pid_27768,KL003
2,21,-0.166731824732658,0.0003147874173887,0.0,-3.501368319385819,0.0066105357651642,0.0,1760605303.4036877,pid_29240,KL002
3,14,-0.1183007786136597,0.0096330005196092,0.0,-1.6562109005912369,0.1348620072745289,0.0,1760605303.4160168,pid_9164,KL005
2,18,-0.1325792765217726,0.0045296650250431,0.0,-2.386426977391908,0.0815339704507759,0.0,1760605303.4267206,pid_27768,KL004
2,47,-0.2083698714896273,-0.0083028696448144,-0.1276595744680851,-9.793383960012484,-0.3902348733062807,-6.0,1760605303.4372456,pid_11628,KL002
2,62,-0.1616655800912395,-0.0001367487164172,-0.032258064516129,-10.023265965656853,-0.0084784204178721,-2.0,1760605303.4556918,pid_23176,KL005
2,82,-0.1711298537396197,-0.0022030681301446,0.0,-14.032648006648817,-0.1806515866718625,0.0,1760605303.4675856,pid_32504,KL006
2,25,-0.1028169077148239,0.0104621458473254,0.0,-2.5704226928706,0.2615536461831351,0.0,1760605303.4696448,pid_29240,KL004
2,25,-0.0756055601146045,0.0162846217279357,0.0,-1.8901390028651144,0.4071155431983928,0.0,1760605303.520754,pid_27768,KL001
3,1,-0.0826846115987207,0.0296030882080561,0.0,-0.0826846115987207,0.0296030882080561,0.0,1760605303.520754,pid_32504,KL003
2,54,-0.1858195917478752,-0.0035916135459678,-0.074074074074074,-10.034257954385264,-0.1939471314822619,-4.0,1760605303.5430298,pid_11628,KL001
3,3,-0.0947402078655175,3.3506365587916545,0.0,-0.2842206235965527,10.051909676374963,0.0,1760605303.5650785,pid_32504,KL005
